,time stamp,acceleration,yaw get_transform,yaw2,input_acceleration,speed
0,0.10000000000000002,0.0,89.77515411376953,3.1376712322235107,0.20535667405715818,1.029000163078308
1,0.2000000000000001,0.0,89.77515411376953,3.1376712322235107,-0.02705203448082516,1.9810428619384766
2,0.30000000000000016,0.0,89.77515411376953,3.1376712322235107,-0.22883017008678075,0.3057644367218133
3,0.40000000000000024,0.0,89.77515411376953,3.1376712322235107,-0.40589038972923386,0.06232275441299746
4,0.5000000000000003,0.0,89.77515411376953,3.1376712322235107,-0.5626697162622385,0.09516359120607404
5,0.6000000000000004,0.0,89.77515411376953,3.1376712322235107,-0.6947670179093747,0.06474490463735537
6,0.7000000000000005,0.0,89.77515411376953,3.1376712322235107,-0.775404603256787,0.03601648658523065
7,0.8000000000000006,0.0,89.77515411376953,3.1376712322235107,-0.8249903872533554,0.018238948658110897
8,0.9000000000000007,0.0,89.77515411376953,3.1376712322235107,-0.8500142822862553,0.008744024671782908
9,1.0050000000000006,0.0,89.77515411376953,3.1376712322235107,-0.8530459758425999,0.003889012151630002
10,1.1099999999999983,0.0,89.77515411376953,3.1376712322235107,-0.8357192666318283,0.0016811561074697608
11,1.214999999999996,0.0,89.77515411376953,3.1376712322235107,-0.7990279952246631,0.0
12,1.3199999999999938,0.0,89.77515411376953,3.1376712322235107,-0.7439235621204154,0.00030113695540227
13,1.4249999999999916,0.0,89.77515411376953,3.1376712322235107,-0.6711921105357469,0.00021764278073713614
14,1.5299999999999894,0.0,89.77515411376953,3.1376712322235107,-0.5817632932885238,0.00011956214449542885
15,1.6349999999999871,0.0,89.77515411376953,3.1376712322235107,-0.4767089962242055,9.179115528511033e-06
16,1.739999999999985,0.0,89.77515411376953,3.1376712322235107,-0.35707731070229665,2.7894974461334247e-05
17,1.8449999999999827,0.0,89.77515411376953,3.1376712322235107,-0.22382247015053702,2.2368431300901945e-05
18,1.9499999999999804,0.0,89.77515411376953,3.1376712322235107,-0.0778075388683479,1.096725960169381e-05
19,2.0549999999999784,0.0,89.77515411376953,3.1376712322235107,0.08019034583950169,2.821108639454185e-06
20,2.159999999999976,0.0,89.77515411376953,3.1376712322235107,0.24946613154813901,3.276341917459597e-06
21,2.264999999999974,0.0,89.77515411376953,3.1376712322235107,0.42697857712152576,3.0568595092560313e-06
22,2.3699999999999717,0.0,89.77515411376953,3.1376712322235107,0.603265640887727,2.7848834396321593e-06
23,2.4749999999999694,0.0,89.77515411376953,3.1376712322235107,0.766084870713055,1.1452491731411695e-06
24,2.579999999999967,0.0,89.77515411376953,3.1376712322235107,0.8959617468496472,2.1525439670822508e-06
25,2.684999999999965,0.0,89.77515411376953,3.1376712322235107,0.9784776542549007,2.551391075935382e-06
26,2.7899999999999627,0.0,89.77515411376953,3.1376712322235107,0.9999999994691424,3.1996766041624528e-06
27,2.8949999999999605,8.516908645629883,89.77499389648438,3.1376712322235107,0.999999999929511,1.3510286111190735
28,2.9999999999999583,6.295141696929932,89.77493286132812,3.1376712322235107,0.9999999998760194,2.121355666619678
29,3.104999999999956,6.298366546630859,89.7749252319336,3.1376559734344482,0.9999999999060716,2.793965176463221
30,3.209999999999954,6.938581943511963,89.77493286132812,3.1376559734344482,0.9999999999661895,3.4846552961026904
